Weight,Number of Learning Problems, Open State, Final State, Steps, Path
95-5,79, (2-1), (2-1), -1, ->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->
95-5,79, (4-1), (6-1), 2, ->(5-1)->
95-5,79, (5-1), (6-1), 1, ->
95-5,79, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
95-5,79, (3-2), (3-2), -1, ->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->
95-5,79, (5-2), (6-1), 2, ->(6-2)->
95-5,79, (6-2), (6-1), 1, ->
95-5,79, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,79, (4-3), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,79, (5-3), (6-1), 3, ->(5-2)->(6-2)->
95-5,79, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,79, (2-4), (1-6), 3, ->(2-5)->(2-6)->
95-5,79, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,79, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
95-5,79, (5-4), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,79, (6-4), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,79, (2-5), (1-6), 2, ->(2-6)->
95-5,79, (4-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,79, (5-5), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,79, (6-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,79, (2-6), (1-6), 1, ->
95-5,79, (3-6), (1-6), 2, ->(2-6)->
95-5,79, (4-6), (1-6), 3, ->(3-6)->(2-6)->
95-5,79, (6-6), (6-1), 7, ->(6-5)->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,80, (1-1), (1-1), -1, ->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->
95-5,80, (2-1), (2-1), -1, ->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->
95-5,80, (4-1), (6-1), 2, ->(5-1)->
95-5,80, (5-1), (6-1), 1, ->
95-5,80, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
95-5,80, (3-2), (3-2), -1, ->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->
95-5,80, (5-2), (6-1), 2, ->(6-2)->
95-5,80, (6-2), (6-1), 1, ->
95-5,80, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,80, (4-3), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,80, (5-3), (6-1), 3, ->(5-2)->(6-2)->
95-5,80, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,80, (2-4), (1-6), 3, ->(2-5)->(2-6)->
95-5,80, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,80, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
95-5,80, (5-4), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,80, (6-4), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,80, (2-5), (1-6), 2, ->(2-6)->
95-5,80, (4-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,80, (5-5), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,80, (6-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,80, (2-6), (1-6), 1, ->
95-5,80, (3-6), (1-6), 2, ->(2-6)->
95-5,80, (4-6), (1-6), 3, ->(3-6)->(2-6)->
95-5,80, (6-6), (6-1), 7, ->(6-5)->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,81, (1-1), (1-1), -1, ->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->
95-5,81, (2-1), (2-1), -1, ->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->
95-5,81, (4-1), (6-1), 2, ->(5-1)->
95-5,81, (5-1), (6-1), 1, ->
95-5,81, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
95-5,81, (3-2), (3-2), -1, ->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->
95-5,81, (5-2), (6-1), 2, ->(6-2)->
95-5,81, (6-2), (6-1), 1, ->
95-5,81, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,81, (4-3), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,81, (5-3), (6-1), 3, ->(5-2)->(6-2)->
95-5,81, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,81, (2-4), (1-6), 3, ->(2-5)->(2-6)->
95-5,81, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,81, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
95-5,81, (5-4), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,81, (6-4), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,81, (2-5), (1-6), 2, ->(2-6)->
95-5,81, (4-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,81, (5-5), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,81, (6-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,81, (2-6), (1-6), 1, ->
95-5,81, (3-6), (1-6), 2, ->(2-6)->
95-5,81, (4-6), (1-6), 3, ->(3-6)->(2-6)->
95-5,81, (6-6), (6-1), 7, ->(6-5)->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,82, (1-1), (1-1), -1, ->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->
95-5,82, (2-1), (2-1), -1, ->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->
95-5,82, (4-1), (6-1), 2, ->(5-1)->
95-5,82, (5-1), (6-1), 1, ->
95-5,82, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
95-5,82, (3-2), (3-2), -1, ->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->
95-5,82, (5-2), (6-1), 2, ->(6-2)->
95-5,82, (6-2), (6-1), 1, ->
95-5,82, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,82, (4-3), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,82, (5-3), (6-1), 3, ->(5-2)->(6-2)->
95-5,82, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,82, (2-4), (1-6), 3, ->(2-5)->(2-6)->
95-5,82, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,82, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
95-5,82, (5-4), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,82, (6-4), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,82, (2-5), (1-6), 2, ->(2-6)->
95-5,82, (4-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,82, (5-5), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,82, (6-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,82, (2-6), (1-6), 1, ->
95-5,82, (3-6), (1-6), 2, ->(2-6)->
95-5,82, (4-6), (1-6), 3, ->(3-6)->(2-6)->
95-5,82, (6-6), (6-1), 7, ->(6-5)->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,83, (1-1), (1-1), -1, ->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->
95-5,83, (2-1), (2-1), -1, ->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->
95-5,83, (4-1), (6-1), 2, ->(5-1)->
95-5,83, (5-1), (6-1), 1, ->
95-5,83, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
95-5,83, (3-2), (3-2), -1, ->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->
95-5,83, (5-2), (6-1), 2, ->(6-2)->
95-5,83, (6-2), (6-1), 1, ->
95-5,83, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,83, (4-3), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,83, (5-3), (6-1), 3, ->(5-2)->(6-2)->
95-5,83, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,83, (2-4), (1-6), 3, ->(2-5)->(2-6)->
95-5,83, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,83, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
95-5,83, (5-4), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,83, (6-4), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,83, (2-5), (1-6), 2, ->(2-6)->
95-5,83, (4-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,83, (5-5), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,83, (6-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,83, (2-6), (1-6), 1, ->
95-5,83, (3-6), (1-6), 2, ->(2-6)->
95-5,83, (4-6), (1-6), 3, ->(3-6)->(2-6)->
95-5,83, (6-6), (6-1), 7, ->(6-5)->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,84, (1-1), (1-1), -1, ->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->
95-5,84, (2-1), (2-1), -1, ->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->
95-5,84, (4-1), (6-1), 2, ->(5-1)->
95-5,84, (5-1), (6-1), 1, ->
95-5,84, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
95-5,84, (3-2), (3-2), -1, ->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->
95-5,84, (5-2), (6-1), 2, ->(6-2)->
95-5,84, (6-2), (6-1), 1, ->
95-5,84, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,84, (4-3), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,84, (5-3), (6-1), 3, ->(5-2)->(6-2)->
95-5,84, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,84, (2-4), (1-6), 3, ->(2-5)->(2-6)->
95-5,84, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,84, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
95-5,84, (5-4), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,84, (6-4), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,84, (2-5), (1-6), 2, ->(2-6)->
95-5,84, (4-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,84, (5-5), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,84, (6-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,84, (2-6), (1-6), 1, ->
95-5,84, (3-6), (1-6), 2, ->(2-6)->
95-5,84, (4-6), (1-6), 3, ->(3-6)->(2-6)->
95-5,84, (6-6), (6-1), 7, ->(6-5)->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,85, (1-1), (1-1), -1, ->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->
95-5,85, (2-1), (2-1), -1, ->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->
95-5,85, (4-1), (6-1), 2, ->(5-1)->
95-5,85, (5-1), (6-1), 1, ->
95-5,85, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
95-5,85, (3-2), (3-2), -1, ->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->
95-5,85, (5-2), (6-1), 2, ->(6-2)->
95-5,85, (6-2), (6-1), 1, ->
95-5,85, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,85, (4-3), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,85, (5-3), (6-1), 3, ->(5-2)->(6-2)->
95-5,85, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,85, (2-4), (1-6), 3, ->(2-5)->(2-6)->
95-5,85, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,85, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
95-5,85, (5-4), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,85, (6-4), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,85, (2-5), (1-6), 2, ->(2-6)->
95-5,85, (4-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,85, (5-5), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,85, (6-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,85, (2-6), (1-6), 1, ->
95-5,85, (3-6), (1-6), 2, ->(2-6)->
95-5,85, (4-6), (1-6), 3, ->(3-6)->(2-6)->
95-5,85, (6-6), (6-1), 7, ->(6-5)->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,86, (1-1), (1-1), -1, ->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->
95-5,86, (2-1), (2-1), -1, ->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->
95-5,86, (4-1), (6-1), 2, ->(5-1)->
95-5,86, (5-1), (6-1), 1, ->
95-5,86, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
95-5,86, (3-2), (3-2), -1, ->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->(3-2)->
95-5,86, (5-2), (6-1), 2, ->(6-2)->
95-5,86, (6-2), (6-1), 1, ->
95-5,86, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,86, (4-3), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,86, (5-3), (6-1), 3, ->(5-2)->(6-2)->
95-5,86, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,86, (2-4), (1-6), 3, ->(2-5)->(2-6)->
95-5,86, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
95-5,86, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
95-5,86, (5-4), (6-1), 4, ->(5-3)->(5-2)->(6-2)->
95-5,86, (6-4), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,86, (2-5), (1-6), 2, ->(2-6)->
95-5,86, (4-5), (6-1), 6, ->(5-5)->(5-4)->(5-3)->(5-2)->(6-2)->
95-5,86, (5-5), (6-1), 5, ->(5-4)->(5-3)->(5-2)->(6-2)->
