Weight,Number of Learning Problems, Open State, Final State, Steps, Path
95-5,84, (4-1), (4-2), -1, ->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->
95-5,84, (5-1), (6-1), -1, ->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->
95-5,84, (6-1), (6-1), -1, ->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->
95-5,84, (1-2), (1-3), -1, ->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->
95-5,84, (2-2), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
95-5,84, (4-2), (4-1), -1, ->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->
95-5,84, (7-2), (7-1), 1, ->
95-5,84, (1-3), (1-4), -1, ->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->
95-5,84, (3-3), (3-3), -1, ->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->
95-5,84, (4-3), (3-3), -1, ->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->
95-5,84, (5-3), (5-3), -1, ->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->
95-5,84, (6-3), (7-1), 3, ->(7-3)->(7-2)->
95-5,84, (7-3), (7-1), 2, ->(7-2)->
95-5,84, (1-4), (1-3), -1, ->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->
95-5,84, (2-4), (2-4), -1, ->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->
95-5,84, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
95-5,84, (6-4), (7-1), 4, ->(7-4)->(7-3)->(7-2)->
95-5,84, (7-4), (7-1), 3, ->(7-3)->(7-2)->
95-5,84, (1-5), (1-7), 2, ->(1-6)->
95-5,84, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
95-5,84, (5-5), (7-1), 6, ->(6-5)->(6-4)->(7-4)->(7-3)->(7-2)->
95-5,84, (6-5), (7-1), 5, ->(6-4)->(7-4)->(7-3)->(7-2)->
95-5,84, (1-6), (1-7), 1, ->
95-5,84, (3-6), (1-7), 3, ->(3-7)->(2-7)->
95-5,84, (4-6), (4-7), -1, ->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->
95-5,84, (6-6), (7-1), 6, ->(6-5)->(6-4)->(7-4)->(7-3)->(7-2)->
95-5,84, (7-6), (7-1), 7, ->(6-6)->(6-5)->(6-4)->(7-4)->(7-3)->(7-2)->
95-5,84, (2-7), (1-7), 1, ->
95-5,84, (3-7), (1-7), 2, ->(2-7)->
95-5,84, (4-7), (4-6), -1, ->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->
95-5,84, (5-7), (4-7), -1, ->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->
95-5,84, (7-7), (7-1), 8, ->(7-6)->(6-6)->(6-5)->(6-4)->(7-4)->(7-3)->(7-2)->
95-5,85, (1-1), (1-1), -1, ->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->
95-5,85, (2-1), (2-1), -1, ->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->
95-5,85, (3-1), (3-1), -1, ->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->
95-5,85, (4-1), (4-2), -1, ->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->
95-5,85, (5-1), (6-1), -1, ->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->
95-5,85, (6-1), (6-1), -1, ->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->
95-5,85, (1-2), (1-3), -1, ->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->
95-5,85, (2-2), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
95-5,85, (4-2), (4-1), -1, ->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->
95-5,85, (7-2), (7-1), 1, ->
95-5,85, (1-3), (1-4), -1, ->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->
95-5,85, (3-3), (3-3), -1, ->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->
95-5,85, (4-3), (3-3), -1, ->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->(3-3)->
95-5,85, (5-3), (5-3), -1, ->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->(5-3)->
95-5,85, (6-3), (7-1), 3, ->(7-3)->(7-2)->
95-5,85, (7-3), (7-1), 2, ->(7-2)->
95-5,85, (1-4), (1-3), -1, ->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->(1-4)->(1-3)->
95-5,85, (2-4), (2-4), -1, ->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->(2-4)->
95-5,85, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
95-5,85, (6-4), (7-1), 4, ->(7-4)->(7-3)->(7-2)->
95-5,85, (7-4), (7-1), 3, ->(7-3)->(7-2)->
95-5,85, (1-5), (1-7), 2, ->(1-6)->
95-5,85, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
95-5,85, (5-5), (7-1), 6, ->(6-5)->(6-4)->(7-4)->(7-3)->(7-2)->
95-5,85, (6-5), (7-1), 5, ->(6-4)->(7-4)->(7-3)->(7-2)->
95-5,85, (1-6), (1-7), 1, ->
95-5,85, (3-6), (1-7), 3, ->(3-7)->(2-7)->
95-5,85, (4-6), (4-7), -1, ->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->
95-5,85, (6-6), (7-1), 6, ->(6-5)->(6-4)->(7-4)->(7-3)->(7-2)->
95-5,85, (7-6), (7-1), 7, ->(6-6)->(6-5)->(6-4)->(7-4)->(7-3)->(7-2)->
95-5,85, (2-7), (1-7), 1, ->
95-5,85, (3-7), (1-7), 2, ->(2-7)->
95-5,85, (4-7), (4-6), -1, ->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->
95-5,85, (5-7), (4-7), -1, ->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->(4-6)->(4-7)->
95-5,85, (7-7), (7-1), 8, ->(7-6)->(6-6)->(6-5)->(6-4)->(7-4)->(7-3)->(7-2)->
95-5,86, (1-1), (1-1), -1, ->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->(1-1)->
95-5,86, (2-1), (2-1), -1, ->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->(2-1)->
95-5,86, (3-1), (3-1), -1, ->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->(3-1)->
95-5,86, (4-1), (4-2), -1, ->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->(4-1)->(4-2)->
95-5,86, (5-1), (6-1), -1, ->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->(6-1)->
