Weight,Number of Learning Problems, Open State, Final State, Steps, Path
10-90,1900, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1900, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1900, (2-7), (1-7), 1, ->
10-90,1900, (3-7), (1-7), 2, ->(2-7)->
10-90,1900, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,1900, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1900, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2000, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2000, (2-1), (1-7), 7, ->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2000, (3-1), (1-7), 8, ->(2-1)->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2000, (4-1), (4-1), -1, ->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->
10-90,2000, (5-1), (4-1), -1, ->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->(4-1)->
10-90,2000, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2000, (2-2), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2000, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2000, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2000, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2000, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2000, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2000, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2000, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2000, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2000, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,2000, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2000, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2000, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2000, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2000, (1-5), (1-7), 2, ->(1-6)->
10-90,2000, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,2000, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2000, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2000, (1-6), (1-7), 1, ->
10-90,2000, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,2000, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2000, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2000, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2000, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2000, (2-7), (1-7), 1, ->
10-90,2000, (3-7), (1-7), 2, ->(2-7)->
10-90,2000, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,2000, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2000, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2100, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2100, (2-1), (1-7), 7, ->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2100, (3-1), (1-7), 8, ->(2-1)->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2100, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2100, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2100, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2100, (2-2), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2100, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2100, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2100, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2100, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2100, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2100, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2100, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2100, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2100, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,2100, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2100, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2100, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2100, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2100, (1-5), (1-7), 2, ->(1-6)->
10-90,2100, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,2100, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2100, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2100, (1-6), (1-7), 1, ->
10-90,2100, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,2100, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2100, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2100, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2100, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2100, (2-7), (1-7), 1, ->
10-90,2100, (3-7), (1-7), 2, ->(2-7)->
10-90,2100, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,2100, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2100, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2200, (1-1), (1-3), -1, ->(1-2)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->
10-90,2200, (2-1), (1-3), -1, ->(2-2)->(1-2)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->
10-90,2200, (3-1), (1-3), -1, ->(2-1)->(2-2)->(1-2)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->
10-90,2200, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2200, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2200, (1-2), (1-3), -1, ->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->
10-90,2200, (2-2), (1-3), -1, ->(1-2)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->
10-90,2200, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2200, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2200, (1-3), (1-3), -1, ->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->(1-3)->
10-90,2200, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2200, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2200, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2200, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2200, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2200, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,2200, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2200, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2200, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2200, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2200, (1-5), (1-7), 2, ->(1-6)->
10-90,2200, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,2200, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2200, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2200, (1-6), (1-7), 1, ->
10-90,2200, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,2200, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2200, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2200, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2200, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2200, (2-7), (1-7), 1, ->
10-90,2200, (3-7), (1-7), 2, ->(2-7)->
10-90,2200, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,2200, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2200, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2300, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2300, (2-1), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,2300, (3-1), (2-2), -1, ->(2-1)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,2300, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2300, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2300, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2300, (2-2), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,2300, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2300, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2300, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2300, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2300, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2300, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2300, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2300, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2300, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,2300, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2300, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2300, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2300, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2300, (1-5), (1-7), 2, ->(1-6)->
10-90,2300, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,2300, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2300, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2300, (1-6), (1-7), 1, ->
10-90,2300, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,2300, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2300, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2300, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2300, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2300, (2-7), (1-7), 1, ->
10-90,2300, (3-7), (1-7), 2, ->(2-7)->
10-90,2300, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,2300, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2300, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2400, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2400, (2-1), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,2400, (3-1), (2-2), -1, ->(2-1)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,2400, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2400, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2400, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2400, (2-2), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,2400, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2400, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2400, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2400, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2400, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2400, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2400, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2400, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2400, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,2400, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,2400, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,2400, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2400, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2400, (1-5), (1-7), 2, ->(1-6)->
10-90,2400, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,2400, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2400, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2400, (1-6), (1-7), 1, ->
10-90,2400, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,2400, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2400, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2400, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2400, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2400, (2-7), (1-7), 1, ->
10-90,2400, (3-7), (1-7), 2, ->(2-7)->
10-90,2400, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,2400, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,2400, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,2500, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,2500, (2-1), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,2500, (3-1), (2-2), -1, ->(2-1)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
